article_id,outlet,sentence,mention,label,probability
152,NYT,"But vote-counting in the so-called former “blue wall” that Mr. Trump flipped in 2016 — Michigan, Wisconsin and Pennsylvania — is not expected to be completed until later in the week.",Trump,negative,0.7349
153,NYT,"With millions of votes still left to be counted , President Trump early Wednesday falsely declared that he had won his race for re-election, warning that he would go to the Supreme Court to try to prematurely shut the election down.",President Trump,negative,0.9854
153,NYT,"In a post-midnight appearance in the White House, Mr. Trump offered what amounted to a reckless attack on the democratic process at a time of extraordinary angst and division in a nation that had been riveted by a polarizing and unresolved election.",Trump,negative,0.9889
153,NYT,"Mr. Trump’s combative remarks offered a sharp contrast with an appearance an hour earlier by Mr. Biden, who counseled the nation to be patient.",Trump,negative,0.9051
153,NYT,"Mr. Biden’s campaign manager, Jennifer O’Malley Dillon, called Mr. Trump’s remarks “outrageous, unprecedented, and incorrect,” saying they were “a naked effort to take away the democratic rights of American citizens.”",Trump,negative,0.9895
153,NYT,"Pennsylvania, a state that Mr. Trump falsely claimed he had won, is just beginning to count hundred of thousands of early votes mailed in that are expected to be heavily Democratic.",Trump,negative,0.9788
153,NYT,"“It’s not my place or Donald Trump’s place to declare who has won this election,” Mr. Biden said.",Donald Trump,negative,0.6617
153,NYT,It was unclear to what extent Mr. Trump’s remarks were calculated or extemporaneous.,Trump,neutral,0.5056
153,NYT,"There was a teleprompter in front of him, though he appeared to improvise, like when he complained that a news organization — it was Fox News, though he never named it — had awarded Arizona, a state that Mr. Trump won 2016, to Mr. Biden.",Trump,neutral,0.5063
153,NYT,Mr. Trump’s comments appeared sure to escalate a bitter legal battle over how the votes should be counted.,Trump,negative,0.9636
153,NYT,Lawyers with both parties had been expecting a possible move by the Trump campaign or allied Republicans to renew a bid to get the Supreme Court to stay a decision by Pennsylvania’s high court to allow election workers to count all ballots postmarked on Nov. 3 or earlier for three days after Election Day.,Trump,neutral,0.707
153,NYT,"State and federal judges were scheduled to hear arguments on Wednesday, as well as complaints from Mr. Trump’s campaign that its elections observers were not being given enough access to the counting process for potential challenges to Democratic votes.",Trump,negative,0.8869
153,NYT,"Mr. Trump’s campaign has planned its legal strategy for months, and it was always devised to address the very scenario that emerged overnight Tuesday — one in which election night returns showed Mr. Trump winning in states in which mail ballots threatened to tip the balance to Mr. Biden.",Trump,positive,0.7494
153,NYT,"Mr. Trump’s campaign has planned its legal strategy for months, and it was always devised to address the very scenario that emerged overnight Tuesday — one in which election night returns showed Mr. Trump winning in states in which mail ballots threatened to tip the balance to Mr. Biden.",Trump,positive,0.7444
153,NYT,Mr. Trump’s defiance — his rejection of an election while it was still playing out and his threat of legal action — shocked even some of his top Republican supporters.,Trump,negative,0.9892
154,NYT,"From the start of his 2020 campaign, Joseph R. Biden Jr. insisted that President Trump was an aberration, his norm-breaking, race-baiting tenure anathema to the national character.",President Trump,negative,0.9923
154,NYT,"For millions of Trump supporters, the last four years have been a time when things changed for the better, when they felt they had a president who knew exactly who they were.",Trump,positive,0.9134
154,NYT,"But they often responded more viscerally to the fury than the finer points: Mr. Trump’s eager brawls against elites and institutions, against threats to conservatives’ preferred social order, against shared enemies.",Trump,negative,0.8224
154,NYT,"For many Democrats, the story of this White House is far uglier: division for its own sake and for Mr. Trump’s personal aggrandizement, coaxing an American backslide that harnessed the levers of government to settle scores and buoy white supremacists, international strongmen and anyone else who spoke well of the man in charge.",Trump,negative,0.9805
154,NYT,"But even before any final verdict was to be rendered, this election season had already supplied some answers to the question of who we are — evidence of all that Mr. Trump has changed, and all that he hasn’t, and all the work that will await Mr. Biden if his bet is rewarded.",Trump,negative,0.7702
154,NYT,It is a nation where Black Lives Matter protesters have pressed their cause in the streets and where caravans of Trump backers have filled highways and waterways with a procession of MAGA flags.,Trump,negative,0.5315
154,NYT,"Katherine Smarch, 51, who traveled to Lansing, Mich., to see Eric Trump speak at a gravel pit last month, said that any pro-Trump sentiment she might express on social media was doomed to be met with taunting and hostility.",Trump,negative,0.8713
154,NYT,"Katherine Smarch, 51, who traveled to Lansing, Mich., to see Eric Trump speak at a gravel pit last month, said that any pro-Trump sentiment she might express on social media was doomed to be met with taunting and hostility.",Trump,negative,0.8815
154,NYT,While the stakes of a Trump presidency could still seem theoretical four years ago — “What do you have to lose?”,Trump,negative,0.7378
154,NYT,"There had once been a thought that the gravity of the job might transform Mr. Trump, that America’s guardrails would check him, that the “adults in the room” (as they often liked to call themselves) would head off his most reckless impulses.",Trump,negative,0.5024
154,NYT,"And in the run-up to Tuesday, Mr. Trump left little doubt that a second term would look like very much like the first: chaotic, retaliatory, uninterested in unity.",Trump,negative,0.5438
154,NYT,"Even in the shared suffering endemic to this year of virus and relative isolation, Mr. Trump presided over partisan clashes concerning once apolitical subjects like adherence to public health guidelines, fostering divisions that trickled down to the national rank and file.",Trump,negative,0.9844
154,NYT,Mr. Trump’s array of us-versus-them closing messages in recent weeks included a meritless suggestion that doctors were inflating the coronavirus death toll for profit; an extended feud with the television program “60 Minutes”; and unsubtle hints that he would refuse to accept voting results he deemed unfavorable.,Trump,negative,0.9808
154,NYT,"If the whole of Mr. Trump’s tenure has often felt like a rolling challenge to precedent, the coming days may stand as a kind of super exam, particularly if the president makes premature claims about the outcome.",Trump,negative,0.9613
154,NYT,"Of course, how Mr. Trump chooses to conduct himself has never been up to the American people.",Trump,negative,0.9719
154,NYT,"Mr. Trump also understands well that many millions of people are with him, win or lose, holding him up as the figure girding the nation against would-be decline and leftward creep.",Trump,positive,0.9113
154,NYT,Mindful of Mr. Trump’s grip on his core supporters — and still traumatized from the shock of 2016 — many Democrats have only occasionally allowed themselves to consider Mr. Biden’s thesis that this president might one day be seen as a historical blip.,Trump,negative,0.9393
154,NYT,"Both those who love and loathe Mr. Trump have tended to ascribe to him a sort of political superpower, assuming that gravity would never apply.",Trump,negative,0.8918
